STUDENT_ID,FALL_COHORT,COHORT_TYPE,GENDER,N__IPEDS_ETHNICITY,ENROLLMENT_STATUS,EXCLUSION_ELIGIBLE,ENROLLED_FALL_2020
ID003654,2019,N/A,M,NSPEC,P,N,Y
ID003655,2019,FTF,F,INTL,P,N,Y
ID003656,2019,N/A,M,NSPEC,P,N,Y
ID003657,2019,N/A,F,INTL,P,N,Y
ID003658,2019,N/A,F,INTL,F,N,Y
ID003659,2019,N/A,F,NSPEC,F,N,Y
ID003660,2019,FTF,F,INTL,F,N,Y
ID003661,2019,FTF,M,INTL,P,N,Y
ID003662,2019,FTF,F,WHITE,F,N,Y
ID003663,2019,UD,M,HISPA,F,N,Y
ID003664,2019,FTF,F,WHITE,F,N,Y
ID003665,2019,N/A,M,WHITE,F,N,Y
ID003666,2019,FTF,M,WHITE,F,N,Y
ID003667,2019,FTF,F,WHITE,F,N,Y
ID003668,2019,N/A,M,HISPA,F,N,Y
ID003669,2019,LD,M,WHITE,F,N,Y
ID003670,2019,N/A,F,HISPA,F,N,Y
ID003671,2019,LD,F,WHITE,F,N,Y
ID003672,2019,N/A,M,NSPEC,P,N,Y
ID003673,2019,N/A,M,WHITE,P,N,Y
ID003674,2019,N/A,M,WHITE,P,N,Y
ID003675,2019,LD,F,WHITE,F,N,Y
ID003676,2019,UD,M,WHITE,F,N,Y
ID003677,2019,UD,M,WHITE,F,N,Y
ID003678,2019,N/A,M,WHITE,P,N,Y
ID003679,2019,UD,M,WHITE,F,N,Y
ID003680,2019,UD,F,WHITE,F,N,Y
ID003681,2019,N/A,M,WHITE,P,N,Y
ID003682,2019,N/A,M,WHITE,F,N,Y
ID003683,2019,N/A,M,WHITE,F,N,Y
ID003684,2019,N/A,M,WHITE,P,N,Y
ID003685,2019,N/A,F,HISPA,F,N,Y
ID003686,2019,N/A,M,ASIAN,F,N,Y
ID003687,2019,LD,F,WHITE,F,N,Y
ID003688,2019,N/A,M,WHITE,P,N,Y
ID003689,2019,LD,F,TWOMORE,F,N,Y
ID003690,2019,N/A,F,WHITE,P,N,Y
ID003691,2019,N/A,F,WHITE,F,N,Y
ID003692,2019,LD,F,WHITE,F,N,Y
ID003693,2019,N/A,M,WHITE,F,N,Y
ID003694,2019,FTF,M,WHITE,F,N,Y
ID003695,2019,FTF,M,TWOMORE,F,N,Y
ID003696,2019,FTF,F,TWOMORE,F,N,Y
ID003697,2019,N/A,M,HISPA,F,N,Y
ID003698,2019,N/A,M,WHITE,F,N,Y
ID003699,2019,N/A,F,WHITE,F,N,Y
ID003700,2019,N/A,M,WHITE,F,N,Y
ID003701,2019,N/A,F,AMIND,F,N,Y
ID003702,2019,FTF,F,WHITE,F,N,Y
ID003703,2019,FTF,F,HISPA,F,N,Y
ID003704,2019,FTF,F,WHITE,F,N,Y
ID003705,2019,N/A,M,WHITE,F,N,Y
ID003706,2019,N/A,M,WHITE,F,N,Y
ID003707,2019,FTF,F,WHITE,F,N,Y
ID003708,2019,FTF,F,WHITE,F,N,Y
ID003709,2019,UD,F,HISPA,F,N,Y
ID003710,2019,N/A,F,WHITE,F,N,Y
ID003711,2019,N/A,F,WHITE,F,N,Y
ID003712,2019,N/A,F,HISPA,F,N,Y
ID003713,2019,UD,M,WHITE,F,N,Y
ID003714,2019,N/A,M,WHITE,F,N,Y
ID003715,2019,N/A,M,WHITE,F,N,Y
ID003716,2019,LD,F,HISPA,F,N,Y
ID003717,2019,N/A,M,HISPA,F,N,Y
ID003718,2019,N/A,F,WHITE,F,N,Y
ID003719,2019,N/A,F,WHITE,F,N,Y
ID003720,2019,N/A,F,WHITE,F,N,Y
ID003721,2019,FTF,F,ASIAN,F,N,Y
ID003722,2019,N/A,F,HISPA,F,N,Y
ID003723,2019,N/A,M,WHITE,F,N,Y
ID003724,2019,N/A,F,BLACK,F,N,Y
ID003725,2019,N/A,F,WHITE,F,N,Y
ID003726,2019,N/A,F,WHITE,F,N,Y
ID003727,2019,N/A,M,HISPA,F,N,Y
ID003728,2019,N/A,F,HISPA,F,N,Y
ID003729,2019,FTF,M,TWOMORE,F,N,Y
ID003730,2019,N/A,F,HISPA,F,N,Y
ID003731,2019,N/A,F,HISPA,F,N,Y
ID003732,2019,N/A,M,HISPA,F,N,Y
ID003733,2019,FTF,F,ASIAN,F,N,Y
ID003734,2019,N/A,F,HISPA,F,N,Y
ID003735,2019,FTF,F,WHITE,F,N,Y
ID003736,2019,FTF,F,TWOMORE,F,N,Y
ID003737,2019,FTF,F,HISPA,F,N,Y
ID003738,2019,FTF,F,HISPA,F,N,Y
ID003739,2019,N/A,M,HISPA,F,N,Y
ID003740,2019,N/A,F,HISPA,F,N,Y
ID003741,2019,N/A,F,HISPA,F,N,Y
ID003742,2019,N/A,F,HISPA,F,N,Y
ID003743,2019,N/A,F,HISPA,F,N,Y
ID003744,2019,N/A,F,HISPA,F,N,Y
ID003745,2019,N/A,M,HISPA,F,N,Y
ID003746,2019,N/A,F,HISPA,F,N,Y
ID003747,2019,N/A,M,HISPA,F,N,Y
ID003748,2019,FTF,F,HISPA,F,N,Y
ID003749,2019,FTF,F,ASIAN,F,N,Y
ID003750,2019,FTF,F,WHITE,F,N,Y
ID003751,2019,UD,F,HISPA,P,N,Y
ID003752,2019,N/A,F,HISPA,F,N,Y
ID003753,2019,FTF,M,HISPA,F,N,Y
ID003754,2019,N/A,F,WHITE,P,N,Y
ID003755,2019,N/A,M,HISPA,F,N,Y
ID003756,2019,N/A,F,HISPA,F,N,Y
ID003757,2019,N/A,F,WHITE,F,N,Y
ID003758,2019,N/A,F,HISPA,F,N,Y
ID003759,2019,FTF,F,WHITE,F,N,Y
ID003760,2019,N/A,M,WHITE,P,N,Y
ID003761,2019,N/A,M,WHITE,F,N,Y
ID003762,2019,N/A,F,WHITE,F,N,Y
ID003763,2019,N/A,F,WHITE,F,N,Y
ID003764,2019,N/A,F,WHITE,F,N,Y
ID003765,2019,N/A,M,WHITE,F,N,Y
ID003766,2019,LD,M,WHITE,F,N,Y
ID003767,2019,FTF,M,WHITE,F,N,Y
ID003768,2019,N/A,M,WHITE,F,N,Y
ID003769,2019,N/A,F,WHITE,F,N,Y
ID003770,2019,FTF,M,WHITE,F,N,Y
ID003771,2019,LD,F,WHITE,F,N,Y
ID003772,2019,N/A,F,WHITE,F,N,Y
ID003773,2019,N/A,F,WHITE,F,N,Y
ID003774,2019,N/A,F,WHITE,F,N,Y
ID003775,2019,FTF,F,WHITE,F,N,Y
ID003776,2019,N/A,M,HISPA,F,N,Y
ID003777,2019,N/A,F,WHITE,F,N,Y
ID003778,2019,FTF,F,WHITE,F,N,Y
ID003779,2019,UD,F,NSPEC,P,N,Y
ID003780,2019,N/A,M,TWOMORE,F,N,Y
ID003781,2019,FTF,M,HISPA,F,N,Y
ID003782,2019,N/A,M,WHITE,F,N,Y
ID003783,2019,UD,M,WHITE,F,N,Y
ID003784,2019,FTF,F,WHITE,F,N,Y
ID003785,2019,N/A,M,HISPA,F,N,Y
ID003786,2019,N/A,F,WHITE,F,N,Y
ID003787,2019,N/A,F,HISPA,P,N,Y
ID003788,2019,N/A,M,WHITE,F,N,Y
ID003789,2019,N/A,M,WHITE,F,N,Y
ID003790,2019,N/A,M,WHITE,F,N,Y
ID003791,2019,FTF,F,WHITE,F,N,Y
ID003792,2019,N/A,F,WHITE,F,N,Y
ID003793,2019,FTF,M,WHITE,F,N,Y
ID003794,2019,FTF,F,WHITE,F,N,Y
ID003795,2019,N/A,F,WHITE,F,N,Y
ID003796,2019,UD,F,AMIND,F,N,Y
ID003797,2019,FTF,F,WHITE,F,N,Y
ID003798,2019,N/A,F,WHITE,F,N,Y
ID003799,2019,N/A,F,WHITE,F,N,Y
ID003800,2019,N/A,M,WHITE,F,N,Y
ID003801,2019,N/A,M,WHITE,F,N,Y
ID003802,2019,FTF,M,WHITE,F,N,Y
ID003803,2019,N/A,F,WHITE,F,N,Y
ID003804,2019,N/A,F,WHITE,F,N,Y
ID003805,2019,N/A,F,WHITE,F,N,Y
ID003806,2019,FTF,M,WHITE,P,N,Y
ID003807,2019,N/A,F,WHITE,F,N,Y
ID003808,2019,N/A,M,TWOMORE,F,N,Y
ID003809,2019,UD,M,HISPA,F,N,Y
ID003810,2019,FTF,M,HISPA,F,N,Y
ID003811,2019,N/A,M,WHITE,F,N,Y
ID003812,2019,N/A,M,HISPA,F,N,Y
ID003813,2019,N/A,F,HISPA,F,N,Y
ID003814,2019,N/A,M,WHITE,F,N,Y
ID003815,2019,N/A,F,HISPA,F,N,Y
ID003816,2019,N/A,F,HISPA,F,N,Y
ID003817,2019,N/A,F,BLACK,P,N,Y
ID003818,2019,FTF,F,WHITE,F,N,Y
ID003819,2019,FTF,M,WHITE,F,N,Y
ID003820,2019,N/A,M,WHITE,F,N,Y
ID003821,2019,N/A,M,WHITE,F,N,Y
ID003822,2019,FTF,F,WHITE,F,N,Y
ID003823,2019,N/A,M,TWOMORE,F,N,Y
ID003824,2019,N/A,F,WHITE,F,N,Y
ID003825,2019,N/A,F,WHITE,F,N,Y
ID003826,2019,N/A,M,WHITE,F,N,Y
ID003827,2019,N/A,F,HISPA,F,N,Y
ID003828,2019,UD,M,WHITE,P,N,Y
ID003829,2019,N/A,M,WHITE,F,N,Y
ID003830,2019,N/A,M,WHITE,F,N,Y
ID003831,2019,N/A,F,WHITE,F,N,Y
ID003832,2019,N/A,M,HISPA,F,N,Y
ID003833,2019,N/A,F,TWOMORE,F,N,Y
ID003834,2019,UD,M,WHITE,F,N,Y
ID003835,2019,FTF,F,WHITE,F,N,Y
ID003836,2019,FTF,F,TWOMORE,F,N,Y
ID003837,2019,UD,F,WHITE,F,N,Y
ID003838,2019,N/A,M,TWOMORE,F,N,Y
ID003839,2019,N/A,M,WHITE,F,N,Y
ID003840,2019,FTF,M,WHITE,F,N,Y
ID003841,2019,N/A,M,WHITE,F,N,Y
ID003842,2019,N/A,F,BLACK,P,N,Y
ID003843,2019,N/A,F,WHITE,F,N,Y
ID003844,2019,N/A,M,WHITE,F,N,Y
ID003845,2019,N/A,M,WHITE,F,N,Y
ID003846,2019,N/A,M,WHITE,F,N,Y
ID003847,2019,N/A,M,WHITE,F,N,Y
ID003848,2019,N/A,F,HISPA,F,N,Y
ID003849,2019,N/A,F,WHITE,F,N,Y
ID003850,2019,N/A,M,WHITE,F,N,Y
ID003851,2019,N/A,F,WHITE,F,N,Y
ID003852,2019,N/A,F,WHITE,P,N,Y
ID003853,2019,N/A,F,WHITE,F,N,Y
ID003854,2019,FTF,F,TWOMORE,F,N,Y
ID003855,2019,N/A,M,HISPA,F,N,Y
ID003856,2019,N/A,M,WHITE,F,N,Y
ID003857,2019,UD,F,TWOMORE,P,N,Y
ID003858,2019,N/A,M,WHITE,F,N,Y
ID003859,2019,N/A,M,HISPA,F,N,Y
ID003860,2019,FTF,F,ASIAN,F,N,Y
ID003861,2019,N/A,F,WHITE,F,N,Y
ID003862,2019,UD,M,WHITE,F,N,Y
ID003863,2019,LD,F,WHITE,F,N,Y
ID003864,2019,N/A,M,WHITE,F,N,Y
ID003865,2019,N/A,F,WHITE,F,N,Y
ID003866,2019,N/A,F,WHITE,F,N,Y
ID003867,2019,N/A,F,TWOMORE,F,N,Y
ID003868,2019,FTF,F,ASIAN,F,N,Y
ID003869,2019,N/A,F,WHITE,F,N,Y
ID003870,2019,N/A,F,HISPA,F,N,Y
ID003871,2019,N/A,M,WHITE,F,N,Y
ID003872,2019,N/A,F,WHITE,F,N,Y
ID003873,2019,N/A,F,WHITE,F,N,Y
ID003874,2019,N/A,M,TWOMORE,F,N,Y
ID003875,2019,N/A,F,AMIND,F,N,Y
ID003876,2019,N/A,F,WHITE,F,N,Y
ID003877,2019,FTF,F,WHITE,F,N,Y
ID003878,2019,FTF,F,WHITE,F,N,Y
ID003879,2019,N/A,F,TWOMORE,F,N,Y
ID003880,2019,N/A,M,WHITE,F,N,Y
ID003881,2019,N/A,F,NSPEC,P,N,Y
ID003882,2019,N/A,M,TWOMORE,F,N,Y
ID003883,2019,FTF,F,HISPA,F,N,Y
ID003884,2019,N/A,M,WHITE,F,N,Y
ID003885,2019,FTF,M,WHITE,F,N,Y
ID003886,2019,N/A,F,WHITE,F,N,Y
ID003887,2019,FTF,F,WHITE,F,N,Y
ID003888,2019,FTF,F,WHITE,F,N,Y
ID003889,2019,FTF,M,WHITE,F,N,Y
ID003890,2019,N/A,M,WHITE,F,N,Y
ID003891,2019,N/A,F,WHITE,F,N,Y
ID003892,2019,N/A,F,WHITE,P,N,Y
ID003893,2019,N/A,F,HISPA,F,N,Y
ID003894,2019,N/A,F,WHITE,F,N,Y
ID003895,2019,FTF,F,HISPA,F,N,Y
ID003896,2019,FTF,M,WHITE,F,N,Y
ID003897,2019,FTF,F,WHITE,F,N,Y
ID003898,2019,N/A,M,WHITE,F,N,Y
ID003899,2019,N/A,M,WHITE,F,N,Y
ID003900,2019,N/A,F,WHITE,F,N,Y
ID003901,2019,FTF,F,TWOMORE,F,N,Y
ID003902,2019,FTF,M,WHITE,F,N,Y
ID003903,2019,FTF,F,WHITE,F,N,Y
ID003904,2019,FTF,F,WHITE,F,N,Y
ID003905,2019,N/A,M,WHITE,F,N,Y
ID003906,2019,N/A,F,AMIND,F,N,Y
ID003907,2019,N/A,F,WHITE,F,N,Y
ID003908,2019,N/A,M,WHITE,F,N,Y
ID003909,2019,N/A,F,WHITE,F,N,Y
ID003910,2019,UD,F,WHITE,F,N,Y
ID003911,2019,N/A,F,WHITE,F,N,Y
ID003912,2019,UD,F,WHITE,P,N,Y
ID003913,2019,FTF,F,WHITE,P,N,Y
ID003914,2019,N/A,F,WHITE,F,N,Y
ID003915,2019,N/A,F,WHITE,F,N,Y
ID003916,2019,N/A,F,WHITE,F,N,Y
ID003917,2019,N/A,M,HISPA,F,N,Y
ID003918,2019,N/A,M,HISPA,P,N,Y
ID003919,2019,UD,F,HISPA,F,N,Y
ID003920,2019,FTF,F,WHITE,F,N,Y
ID003921,2019,N/A,M,HISPA,P,N,Y
ID003922,2019,FTF,M,WHITE,F,N,Y
ID003923,2019,FTF,M,WHITE,F,N,Y
ID003924,2019,N/A,F,ASIAN,F,N,Y
ID003925,2019,UD,M,WHITE,F,N,Y
ID003926,2019,N/A,F,WHITE,F,N,Y
ID003927,2019,N/A,F,WHITE,F,N,Y
ID003928,2019,N/A,F,HISPA,F,N,Y
ID003929,2019,FTF,M,HISPA,F,N,Y
ID003930,2019,N/A,F,HISPA,F,N,Y
ID003931,2019,N/A,M,HISPA,F,N,Y
ID003932,2019,N/A,F,ASIAN,F,N,Y
ID003933,2019,N/A,M,WHITE,P,N,Y
ID003934,2019,N/A,F,WHITE,F,N,Y
ID003935,2019,FTF,M,HISPA,F,N,Y
ID003936,2019,UD,F,WHITE,P,N,Y
ID003937,2019,N/A,M,WHITE,F,N,Y
ID003938,2019,FTF,M,TWOMORE,F,N,Y
ID003939,2019,N/A,F,TWOMORE,F,N,Y
ID003940,2019,FTF,F,TWOMORE,F,N,Y
ID003941,2019,N/A,F,TWOMORE,F,N,Y
ID003942,2019,N/A,M,HISPA,F,N,Y
ID003943,2019,N/A,F,HISPA,F,N,Y
ID003944,2019,FTF,M,WHITE,F,N,Y
ID003945,2019,UD,F,AMIND,F,N,Y
ID003946,2019,FTF,M,WHITE,F,N,Y
ID003947,2019,FTF,F,WHITE,F,N,Y
ID003948,2019,N/A,F,TWOMORE,F,N,Y
ID003949,2019,N/A,F,TWOMORE,F,N,Y
ID003950,2019,FTF,F,BLACK,F,N,Y
ID003951,2019,N/A,F,WHITE,F,N,Y
ID003952,2019,FTF,M,HISPA,F,N,Y
ID003953,2019,FTF,M,INTL,F,N,Y
ID003954,2019,N/A,F,ASIAN,F,N,Y
ID003955,2019,FTF,M,INTL,F,N,Y
ID003956,2019,N/A,M,INTL,P,N,Y
ID003957,2019,FTF,M,INTL,F,N,Y
ID003958,2019,N/A,M,NSPEC,P,N,Y
ID003959,2019,N/A,F,ASIAN,F,N,Y
ID003960,2019,N/A,F,INTL,F,N,Y
ID003961,2019,FTF,F,INTL,F,N,Y
ID003962,2019,N/A,M,NSPEC,P,N,Y
ID003963,2019,LD,M,WHITE,F,N,Y
ID003964,2019,FTF,M,WHITE,F,N,Y
ID003965,2019,UD,F,WHITE,F,N,Y
ID003966,2019,FTF,F,WHITE,F,N,Y
ID003967,2019,N/A,M,WHITE,F,N,Y
ID003968,2019,UD,M,WHITE,P,N,Y
ID003969,2019,FTF,F,ASIAN,F,N,Y
ID003970,2019,N/A,F,WHITE,F,N,Y
ID003971,2019,N/A,M,WHITE,F,N,Y
ID003972,2019,N/A,F,WHITE,F,N,Y
ID003973,2019,FTF,M,WHITE,F,N,Y
ID003974,2019,FTF,M,WHITE,F,N,Y
ID003975,2019,N/A,M,WHITE,F,N,Y
ID003976,2019,N/A,M,WHITE,F,N,Y
ID003977,2019,N/A,F,WHITE,F,N,Y
ID003978,2019,N/A,F,HISPA,F,N,Y
ID003979,2019,N/A,F,HISPA,F,N,Y
ID003980,2019,N/A,M,HISPA,F,N,Y
ID003981,2019,N/A,F,HISPA,F,N,Y
ID003982,2019,N/A,F,WHITE,F,N,Y
ID003983,2019,N/A,M,HISPA,F,N,Y
ID003984,2019,FTF,F,HISPA,P,N,Y
ID003985,2019,N/A,F,HISPA,P,N,Y
ID003986,2019,N/A,M,WHITE,F,N,Y
ID003987,2019,FTF,F,HISPA,F,N,Y
ID003988,2019,N/A,F,HISPA,F,N,Y
ID003989,2019,N/A,F,ASIAN,F,N,Y
ID003990,2019,N/A,M,TWOMORE,F,N,Y
ID003991,2019,N/A,M,HISPA,F,N,Y
ID003992,2019,N/A,F,AMIND,P,N,Y
ID003993,2019,N/A,F,HISPA,F,N,Y
ID003994,2019,FTF,F,TWOMORE,F,N,Y
ID003995,2019,N/A,F,WHITE,F,N,Y
ID003996,2019,UD,F,NSPEC,P,N,Y
ID003997,2019,UD,M,AMIND,F,N,Y
ID003998,2019,N/A,F,WHITE,F,N,Y
ID003999,2019,N/A,F,WHITE,F,N,Y
ID004000,2019,N/A,F,WHITE,F,N,Y
ID004001,2019,FTF,M,TWOMORE,F,N,Y
ID004002,2019,FTF,M,WHITE,F,N,Y
ID004003,2019,LD,M,TWOMORE,F,N,Y
ID004004,2019,FTF,F,HISPA,F,N,Y
ID004005,2019,UD,M,WHITE,F,N,Y
ID004006,2019,FTF,F,WHITE,F,N,Y
ID004007,2019,FTF,M,WHITE,F,N,Y
ID004008,2019,FTF,F,WHITE,F,N,Y
ID004009,2019,N/A,F,WHITE,F,N,Y
ID004010,2019,N/A,F,HISPA,F,N,Y
ID004011,2019,FTF,M,AMIND,F,N,Y
ID004012,2019,N/A,F,WHITE,F,N,Y
ID004013,2019,N/A,M,WHITE,F,N,Y
ID004014,2019,N/A,F,TWOMORE,F,N,Y
ID004015,2019,FTF,F,WHITE,F,N,Y
ID004016,2019,N/A,F,BLACK,F,N,Y
ID004017,2019,N/A,F,AMIND,F,N,Y
ID004018,2019,FTF,M,WHITE,P,N,Y
ID004019,2019,FTF,M,HISPA,F,N,Y
ID004020,2019,UD,F,WHITE,P,N,Y
ID004021,2019,FTF,F,HISPA,P,N,Y
ID004022,2019,UD,F,BLACK,P,N,Y
ID004023,2019,UD,F,WHITE,F,N,Y
ID004024,2019,N/A,M,NSPEC,P,N,Y
ID004025,2019,UD,M,INTL,F,N,Y
ID004026,2019,FTF,M,INTL,F,N,Y
ID004027,2019,N/A,M,NSPEC,F,N,Y
ID004028,2019,N/A,M,NSPEC,P,N,Y
ID004029,2019,N/A,M,INTL,F,N,Y
ID004030,2019,N/A,M,NSPEC,P,N,Y
ID004031,2019,N/A,M,NSPEC,P,N,Y
ID004032,2019,FTF,F,INTL,F,N,Y
ID004033,2019,FTF,F,ASIAN,F,N,Y
ID004034,2019,N/A,M,NSPEC,P,N,Y
ID004035,2019,N/A,M,NSPEC,P,N,Y
ID004036,2019,N/A,M,NSPEC,P,N,Y
ID004037,2019,N/A,F,NSPEC,P,N,Y
ID004038,2019,N/A,M,NSPEC,P,N,Y
ID004039,2019,FTF,F,INTL,F,N,Y
ID004040,2019,N/A,F,INTL,F,N,Y
ID004041,2019,FTF,F,INTL,F,N,Y
ID004042,2019,N/A,M,INTL,P,N,Y
ID004043,2019,FTF,M,INTL,F,N,Y
ID004044,2019,LD,M,INTL,F,N,Y
ID004045,2019,N/A,M,NSPEC,P,N,Y
ID004046,2019,FTF,M,INTL,P,N,Y
ID004047,2019,N/A,M,NSPEC,P,N,Y
ID004048,2019,N/A,F,INTL,F,N,Y
ID004049,2019,FTF,F,INTL,F,N,Y
ID004050,2019,N/A,M,INTL,F,N,Y
ID004051,2019,N/A,M,NSPEC,P,N,Y
ID004052,2019,FTF,M,INTL,F,N,Y
ID004053,2019,FTF,F,INTL,F,N,Y
ID004054,2019,N/A,M,NSPEC,P,N,Y
ID004055,2019,N/A,M,WHITE,P,N,Y
ID004056,2019,UD,F,HISPA,F,N,Y
ID004057,2019,N/A,F,HISPA,F,N,Y
ID004058,2019,N/A,F,HISPA,F,N,Y
ID004059,2019,UD,M,HISPA,F,N,Y
ID004060,2019,N/A,F,WHITE,P,N,Y
ID004061,2019,N/A,F,HISPA,F,N,Y
ID004062,2019,N/A,F,WHITE,F,N,Y
ID004063,2019,N/A,F,WHITE,P,N,Y
ID004064,2019,N/A,M,BLACK,F,N,Y
ID004065,2019,N/A,M,WHITE,F,N,Y
ID004066,2019,N/A,M,WHITE,P,N,Y
ID004067,2019,UD,M,WHITE,F,N,Y
ID004068,2019,N/A,F,WHITE,F,N,Y
ID004069,2019,N/A,M,HISPA,P,N,Y
ID004070,2019,UD,F,WHITE,F,N,Y
ID004071,2019,N/A,M,HISPA,F,N,Y
ID004072,2019,UD,M,HISPA,F,N,Y
ID004073,2019,UD,F,WHITE,F,N,Y
ID004074,2019,UD,F,WHITE,F,N,Y
ID004075,2019,UD,M,WHITE,F,N,Y
ID004076,2019,N/A,F,HISPA,F,N,Y
ID004077,2019,N/A,M,HISPA,P,N,Y
ID004078,2019,N/A,M,WHITE,F,N,Y
ID004079,2019,LD,M,HISPA,F,N,Y
ID004080,2019,N/A,F,WHITE,F,N,Y
ID004081,2019,N/A,M,WHITE,F,N,Y
ID004082,2019,N/A,F,WHITE,F,N,Y
ID004083,2019,FTF,M,WHITE,F,N,Y
ID004084,2019,UD,F,WHITE,P,N,Y
ID004085,2019,N/A,F,WHITE,F,N,Y
ID004086,2019,N/A,M,WHITE,F,N,Y
ID004087,2019,N/A,F,WHITE,F,N,Y
ID004088,2019,N/A,F,WHITE,F,N,Y
ID004089,2019,N/A,M,BLACK,F,N,Y
ID004090,2019,FTF,F,TWOMORE,F,N,Y
ID004091,2019,N/A,F,HISPA,F,N,Y
ID004092,2019,N/A,M,WHITE,F,N,Y
ID004093,2019,N/A,M,TWOMORE,F,N,Y
ID004094,2019,N/A,M,WHITE,F,N,Y
ID004095,2019,N/A,F,TWOMORE,P,N,Y
ID004096,2019,N/A,M,WHITE,F,N,Y
ID004097,2019,N/A,F,BLACK,F,N,Y
ID004098,2019,N/A,F,WHITE,F,N,Y
ID004099,2019,N/A,M,WHITE,F,N,Y
ID004100,2019,N/A,F,WHITE,F,N,Y
ID004101,2019,N/A,F,WHITE,F,N,Y
ID004102,2019,FTF,M,WHITE,F,N,Y
ID004103,2019,UD,F,WHITE,P,N,Y
ID004104,2019,N/A,M,HISPA,F,N,Y
ID004105,2019,N/A,F,HISPA,F,N,Y
ID004106,2019,N/A,M,WHITE,F,N,Y
ID004107,2019,FTF,F,WHITE,F,N,Y
ID004108,2019,N/A,M,TWOMORE,F,N,Y
ID004109,2019,FTF,F,HISPA,F,N,Y
ID004110,2019,N/A,M,HISPA,F,N,Y
ID004111,2019,FTF,M,HISPA,F,N,Y
ID004112,2019,N/A,M,ASIAN,F,N,Y
ID004113,2019,N/A,M,ASIAN,F,N,Y
ID004114,2019,FTF,F,HISPA,F,N,Y
ID004115,2019,N/A,M,HISPA,F,N,Y
ID004116,2019,N/A,M,HISPA,F,N,Y
ID004117,2019,N/A,F,HISPA,F,N,Y
ID004118,2019,N/A,M,HISPA,F,N,Y
ID004119,2019,LD,F,HISPA,P,N,Y
ID004120,2019,N/A,F,ASIAN,F,N,Y
ID004121,2019,N/A,F,HISPA,F,N,Y
ID004122,2019,FTF,F,HISPA,F,N,Y
ID004123,2019,N/A,F,HISPA,F,N,Y
ID004124,2019,FTF,M,HISPA,F,N,Y
ID004125,2019,N/A,F,HISPA,F,N,Y
ID004126,2019,N/A,M,HISPA,F,N,Y
ID004127,2019,LD,M,HISPA,F,N,Y
ID004128,2019,UD,M,HISPA,F,N,Y
ID004129,2019,N/A,F,HISPA,F,N,Y
ID004130,2019,FTF,F,HISPA,F,N,Y
ID004131,2019,N/A,F,HISPA,F,N,Y
ID004132,2019,FTF,F,HISPA,F,N,Y
ID004133,2019,N/A,M,TWOMORE,F,N,Y
ID004134,2019,N/A,M,WHITE,F,N,Y
ID004135,2019,UD,M,WHITE,F,N,Y
ID004136,2019,FTF,M,WHITE,F,N,Y
ID004137,2019,N/A,F,WHITE,F,N,Y
ID004138,2019,N/A,F,WHITE,F,N,Y
ID004139,2019,FTF,M,WHITE,P,N,Y
ID004140,2019,FTF,F,TWOMORE,F,N,Y
ID004141,2019,FTF,M,WHITE,F,N,Y
ID004142,2019,N/A,F,HISPA,F,N,Y
ID004143,2019,N/A,F,HISPA,F,N,Y
ID004144,2019,N/A,M,WHITE,F,N,Y
ID004145,2019,N/A,M,WHITE,F,N,Y
ID004146,2019,LD,F,WHITE,F,N,Y
ID004147,2019,N/A,M,NSPEC,F,N,Y
ID004148,2019,N/A,F,HISPA,F,N,Y
ID004149,2019,N/A,F,WHITE,P,N,Y
ID004150,2019,UD,F,HISPA,P,N,Y
ID004151,2019,FTF,F,WHITE,F,N,Y
ID004152,2019,N/A,F,NSPEC,P,N,Y
ID004153,2019,FTF,M,AMIND,P,N,Y
ID004154,2019,N/A,F,WHITE,P,N,Y
ID004155,2019,N/A,M,WHITE,F,N,Y
ID004156,2019,N/A,F,HISPA,P,N,Y
ID004157,2019,FTF,F,HISPA,F,N,Y
ID004158,2019,N/A,M,HISPA,F,N,Y
ID004159,2019,N/A,F,ASIAN,F,N,Y
ID004160,2019,FTF,F,WHITE,F,N,Y
ID004161,2019,N/A,F,HISPA,F,N,Y
ID004162,2019,N/A,F,WHITE,F,N,Y
ID004163,2019,UD,F,WHITE,P,N,Y
ID004164,2019,FTF,M,WHITE,F,N,Y
ID004165,2019,N/A,F,TWOMORE,F,N,Y
ID004166,2019,N/A,F,WHITE,P,N,Y
ID004167,2019,UD,F,WHITE,F,N,Y
ID004168,2019,FTF,M,WHITE,F,N,Y
ID004169,2019,LD,M,HISPA,F,N,Y
ID004170,2019,N/A,F,WHITE,F,N,Y
ID004171,2019,FTF,F,WHITE,F,N,Y
ID004172,2019,N/A,M,WHITE,F,N,Y
ID004173,2019,N/A,M,WHITE,F,N,Y
ID004174,2019,N/A,F,HISPA,F,N,Y
ID004175,2019,N/A,M,WHITE,F,N,Y
ID004176,2019,N/A,F,BLACK,F,N,Y
ID004177,2019,FTF,F,HISPA,F,N,Y
ID004178,2019,FTF,M,WHITE,F,N,Y
ID004179,2019,FTF,F,HISPA,F,N,Y
ID004180,2019,N/A,F,WHITE,F,N,Y
ID004181,2019,N/A,M,HISPA,F,N,Y
ID004182,2019,N/A,M,WHITE,F,N,Y
ID004183,2019,N/A,M,WHITE,F,N,Y
ID004184,2019,UD,M,BLACK,P,N,Y
ID004185,2019,N/A,M,WHITE,P,N,Y
ID004186,2019,N/A,M,WHITE,F,N,Y
ID004187,2019,N/A,M,NSPEC,P,N,Y
